bgg_id,score,score_weighted,rank_weighted,rank
231847,0.00023016,0.000180127,18078,17863
146759,0.00023016,0.000178197,18096,17864
245483,0.00023016,0.000177374,18105,17865
225727,0.00023016,0.000168028,18189,17866
308599,0.00023016,0.000156786,18296,17867
6678,0.00023016,0.000143156,18412,17868
172340,0.00023016,0.000135079,18486,17869
218612,0.00023016,0.000132732,18515,17870
12996,0.00023016,0.000132326,18519,17871
318613,0.00023016,0.000121227,18650,17872
178984,0.00023016,0.000116971,18696,17873
332782,0.00023016,0.000111314,18767,17874
6406,0.00023016,0.00010876,18793,17875
224060,0.00023016,0.000105442,18824,17876
8122,0.00023016,7.62561e-05,19165,17877
289105,0.00023016,7.09971e-05,19242,17878
19148,0.00023016,1.72023e-05,20006,17879
36171,0.000225046,0.000463432,16044,17880
31711,0.000225046,0.00040716,16307,17881
162293,0.000225046,0.000403843,16341,17882
97759,0.000225046,0.000379563,16495,17883
64583,0.000225046,0.000358581,16649,17884
73242,0.000225046,0.000340814,16762,17885
28308,0.000225046,0.000339243,16775,17886
110358,0.000225046,0.000337032,16790,17887
220234,0.000225046,0.000331442,16820,17888
287432,0.000225046,0.000323839,16870,17889
7830,0.000225046,0.000323788,16871,17890
362,0.000225046,0.000316951,16929,17891
4455,0.000225046,0.00031692,16931,17892
285110,0.000225046,0.00029903,17047,17893
1514,0.000225046,0.000297542,17059,17894
13918,0.000225046,0.000283926,17159,17895
160960,0.000225046,0.00027408,17210,17896
142903,0.000225046,0.000264717,17291,17897
176557,0.000225046,0.000262936,17301,17898
180916,0.000225046,0.000258264,17340,17899
38191,0.000225046,0.000251401,17385,17900
345966,0.000225046,0.000242625,17469,17901
254196,0.000225046,0.000234923,17538,17902
165283,0.000225046,0.0002325,17567,17903
227261,0.000225046,0.000229811,17594,17904
234391,0.000225046,0.00022977,17595,17905
324404,0.000225046,0.000226485,17624,17906
300938,0.000225046,0.000224628,17646,17907
125609,0.000225046,0.000222533,17664,17908
67910,0.000225046,0.000221184,17679,17909
311191,0.000225046,0.000219335,17696,17910
175363,0.000225046,0.00021235,17755,17911
231783,0.000225046,0.000210753,17773,17912
89551,0.000225046,0.000206892,17812,17913
235697,0.000225046,0.000194662,17939,17914
176115,0.000225046,0.000192327,17964,17915
11530,0.000225046,0.000188331,17998,17916
813,0.000225046,0.000167293,18196,17917
306500,0.000225046,0.000166162,18208,17918
31410,0.000225046,0.00016335,18235,17919
278604,0.000225046,0.000156431,18304,17920
263053,0.000225046,0.000148383,18375,17921
246911,0.000225046,0.00013491,18489,17922
165552,0.000225046,0.000129757,18542,17923
1924,0.000225046,0.00012456,18606,17924
33684,0.000225046,0.000120074,18665,17925
328732,0.000225046,9.27795e-05,18962,17926
247320,0.000225046,8.46131e-05,19062,17927
132604,0.000225046,7.31055e-05,19208,17928
67948,0.000225046,7.16291e-05,19229,17929
153980,0.000225046,6.99367e-05,19253,17930
196227,0.000225046,6.59282e-05,19295,17931
345161,0.000225046,6.33234e-05,19336,17932
124119,0.000225046,1.682e-05,20015,17933
180202,0.000219931,0.00043433,16171,17934
18613,0.000219931,0.000397012,16386,17935
32,0.000219931,0.00031357,16957,17936
175867,0.000219931,0.000306309,17007,17937
283354,0.000219931,0.000300323,17040,17938
166372,0.000219931,0.000279799,17185,17939
171548,0.000219931,0.000279299,17187,17940
278139,0.000219931,0.000266503,17272,17941
251141,0.000219931,0.000264646,17292,17942
146227,0.000219931,0.000248867,17406,17943
209850,0.000219931,0.000242486,17470,17944
6011,0.000219931,0.000240246,17490,17945
276477,0.000219931,0.000234196,17543,17946
844,0.000219931,0.000227476,17615,17947
265414,0.000219931,0.0002143,17739,17948
29515,0.000219931,0.000209683,17786,17949
234846,0.000219931,0.000209324,17788,17950
298171,0.000219931,0.000208344,17800,17951
22108,0.000219931,0.000207009,17811,17952
8780,0.000219931,0.000200024,17874,17953
3221,0.000219931,0.000182885,18047,17954
64351,0.000219931,0.000174317,18126,17955
129969,0.000219931,0.00016029,18262,17956
63808,0.000219931,0.000156734,18298,17957
39789,0.000219931,0.000135616,18479,17958
189513,0.000219931,0.000132852,18514,17959
40773,0.000219931,0.000118684,18683,17960
176884,0.000219931,0.000112939,18743,17961
24015,0.000219931,0.000110353,18779,17962
236674,0.000219931,7.27537e-05,19214,17963
206927,0.000219931,7.23698e-05,19222,17964
215069,0.000219931,7.13836e-05,19235,17965
235935,0.000219931,7.10452e-05,19240,17966
111741,0.000219931,6.90884e-05,19269,17967
73765,0.000214816,0.000401328,16356,17968
205279,0.000214816,0.000361314,16627,17969
14189,0.000214816,0.000329988,16826,17970
313165,0.000214816,0.000326489,16851,17971
261140,0.000214816,0.000317427,16925,17972
12644,0.000214816,0.000304795,17019,17973
334598,0.000214816,0.000289311,17126,17974
150615,0.000214816,0.000277443,17199,17975
12599,0.000214816,0.000265546,17282,17976
244082,0.000214816,0.000256848,17345,17977
129310,0.000214816,0.000253155,17373,17978
209661,0.000214816,0.000245897,17440,17979
167332,0.000214816,0.0002452,17447,17980
96608,0.000214816,0.000237824,17516,17981
5666,0.000214816,0.000234659,17539,17982
6765,0.000214816,0.000234162,17546,17983
254498,0.000214816,0.000226518,17623,17984
167185,0.000214816,0.000220918,17684,17985
238327,0.000214816,0.000219785,17692,17986
223330,0.000214816,0.000210239,17778,17987
260322,0.000214816,0.000207116,17810,17988
251481,0.000214816,0.000199833,17875,17989
17522,0.000214816,0.000198763,17889,17990
3357,0.000214816,0.000196855,17908,17991
21846,0.000214816,0.000195646,17920,17992
6647,0.000214816,0.00019489,17934,17993
318083,0.000214816,0.000180873,18070,17994
230316,0.000214816,0.000179473,18086,17995
227561,0.000214816,0.0001763,18111,17996
16297,0.000214816,0.000175775,18116,17997
8745,0.000214816,0.000167846,18192,17998
178442,0.000214816,0.000161173,18253,17999
183401,0.000214816,0.000156029,18306,18000
210626,0.000214816,0.000155627,18312,18001
119792,0.000214816,0.000147659,18380,18002
2099,0.000214816,0.000145616,18398,18003
9908,0.000214816,0.00013798,18454,18004
29258,0.000214816,0.000135771,18477,18005
26446,0.000214816,0.000127978,18568,18006
225481,0.000214816,0.000123889,18616,18007
171443,0.000214816,0.000115583,18715,18008
242289,0.000214816,0.000108402,18796,18009
248423,0.000214816,0.000107317,18802,18010
300017,0.000214816,0.000106566,18812,18011
9214,0.000214816,0.000104295,18833,18012
339302,0.000214816,0.000103159,18847,18013
209717,0.000214816,9.96046e-05,18882,18014
1963,0.000214816,8.28843e-05,19088,18015
10898,0.000214816,7.25341e-05,19217,18016
130223,0.000214816,7.09982e-05,19241,18017
239564,0.000214816,1.60555e-05,20025,18018
311731,0.000209702,0.000384378,16463,18019
236466,0.000209702,0.000378611,16507,18020
199577,0.000209702,0.000353684,16686,18021
3746,0.000209702,0.000348275,16721,18022
177641,0.000209702,0.000326482,16852,18023
2762,0.000209702,0.000311896,16966,18024
275555,0.000209702,0.000295748,17072,18025
282910,0.000209702,0.00029455,17083,18026
213500,0.000209702,0.000279684,17186,18027
2164,0.000209702,0.000265438,17283,18028
136279,0.000209702,0.000257044,17344,18029
124954,0.000209702,0.000250695,17391,18030
12169,0.000209702,0.000243201,17465,18031
11531,0.000209702,0.000239389,17503,18032
239969,0.000209702,0.000237399,17520,18033
68948,0.000209702,0.000231533,17580,18034
63353,0.000209702,0.000230642,17586,18035
33421,0.000209702,0.000229266,17599,18036
20920,0.000209702,0.000227614,17613,18037
191529,0.000209702,0.000224946,17643,18038
192829,0.000209702,0.000224468,17650,18039
5799,0.000209702,0.000223515,17657,18040
65516,0.000209702,0.000220581,17686,18041
12202,0.000209702,0.00021573,17723,18042
5427,0.000209702,0.000209757,17784,18043
235068,0.000209702,0.000208651,17794,18044
191309,0.000209702,0.000195564,17923,18045
209812,0.000209702,0.000191807,17971,18046
336262,0.000209702,0.000187402,18010,18047
1637,0.000209702,0.000180514,18075,18048
10626,0.000209702,0.000179643,18083,18049
284741,0.000209702,0.000174312,18127,18050
22629,0.000209702,0.000173317,18139,18051
323275,0.000209702,0.000171102,18161,18052
269504,0.000209702,0.000161049,18255,18053
303540,0.000209702,0.000151707,18349,18054
173673,0.000209702,0.000143366,18411,18055
235399,0.000209702,0.000138914,18447,18056
90162,0.000209702,0.000114539,18722,18057
329228,0.000209702,0.000106694,18809,18058
180894,0.000209702,0.000105778,18817,18059
277334,0.000209702,9.94225e-05,18884,18060
191132,0.000209702,7.49918e-05,19178,18061
2400,0.000209702,7.4155e-05,19192,18062
104770,0.000209702,5.92494e-05,19391,18063
202791,0.000209702,1.56732e-05,20033,18064
38205,0.000204587,0.000513174,15837,18065
5116,0.000204587,0.000403419,16347,18066
612,0.000204587,0.000361224,16628,18067
172550,0.000204587,0.000347519,16725,18068
19287,0.000204587,0.000315868,16940,18069
2031,0.000204587,0.000298507,17053,18070
289484,0.000204587,0.000294399,17085,18071
7921,0.000204587,0.000294106,17088,18072
154476,0.000204587,0.000291078,17102,18073
301015,0.000204587,0.000291065,17104,18074
316291,0.000204587,0.000286519,17143,18075
33071,0.000204587,0.00028248,17168,18076
287552,0.000204587,0.000268998,17254,18077
9103,0.000204587,0.000261098,17318,18078
126069,0.000204587,0.000250397,17395,18079
3631,0.000204587,0.000242048,17477,18080
129295,0.000204587,0.000239943,17493,18081
170691,0.000204587,0.000237017,17525,18082
3736,0.000204587,0.000223485,17659,18083
284330,0.000204587,0.000215534,17725,18084
152629,0.000204587,0.000211159,17770,18085
7366,0.000204587,0.000192896,17957,18086
282410,0.000204587,0.000192162,17966,18087
752,0.000204587,0.000186109,18022,18088
175418,0.000204587,0.000184727,18031,18089
307808,0.000204587,0.00018283,18049,18090
3514,0.000204587,0.000180456,18076,18091
11760,0.000204587,0.000174542,18125,18092
82449,0.000204587,0.000173629,18137,18093
203215,0.000204587,0.000164764,18225,18094
275349,0.000204587,0.000164536,18227,18095
16499,0.000204587,0.000162421,18244,18096
101934,0.000204587,0.000156319,18305,18097
206664,0.000204587,0.000154942,18319,18098
92775,0.000204587,0.000154113,18328,18099
32751,0.000204587,0.000135194,18483,18100
11262,0.000204587,0.000128729,18556,18101
322164,0.000204587,0.00012676,18583,18102
259551,0.000204587,0.000120799,18658,18103
143624,0.000204587,0.000116202,18705,18104
171663,0.000204587,0.000112173,18754,18105
15283,0.000204587,0.000108111,18798,18106
255310,0.000204587,0.000107446,18801,18107
245059,0.000204587,9.7593e-05,18901,18108
102965,0.000204587,8.25794e-05,19095,18109
27372,0.000204587,6.98382e-05,19256,18110
87876,0.000204587,6.97594e-05,19257,18111
783,0.000204587,6.4478e-05,19315,18112
3883,0.000204587,6.34645e-05,19335,18113
191672,0.000204587,5.91277e-05,19395,18114
132205,0.000204587,5.70149e-05,19424,18115
196232,0.000204587,4.32531e-05,19596,18116
6088,0.000199472,0.000400639,16360,18117
1336,0.000199472,0.000349514,16713,18118
5933,0.000199472,0.000348753,16717,18119
17397,0.000199472,0.000315965,16938,18120
340465,0.000199472,0.000279179,17190,18121
184656,0.000199472,0.000278435,17194,18122
808,0.000199472,0.000265124,17286,18123
221263,0.000199472,0.000263793,17297,18124
3374,0.000199472,0.000249548,17400,18125
24820,0.000199472,0.000241964,17478,18126
86882,0.000199472,0.000241193,17482,18127
9519,0.000199472,0.000240027,17492,18128
241454,0.000199472,0.000231808,17575,18129
5935,0.000199472,0.00023059,17587,18130
5519,0.000199472,0.000220669,17685,18131
85377,0.000199472,0.0001992,17883,18132
62207,0.000199472,0.000196532,17910,18133
202025,0.000199472,0.000195158,17929,18134
195477,0.000199472,0.000190674,17986,18135
207378,0.000199472,0.000188253,18000,18136
7088,0.000199472,0.000187441,18009,18137
20966,0.000199472,0.000178156,18098,18138
96703,0.000199472,0.000177977,18099,18139
2037,0.000199472,0.000174122,18130,18140
265585,0.000199472,0.000170273,18169,18141
290733,0.000199472,0.000167887,18191,18142
162038,0.000199472,0.000165989,18211,18143
253173,0.000199472,0.00016574,18216,18144
31159,0.000199472,0.000152382,18343,18145
9374,0.000199472,0.000147156,18385,18146
209862,0.000199472,0.000146849,18386,18147
272767,0.000199472,0.000139333,18443,18148
104809,0.000199472,0.000138479,18449,18149
224164,0.000199472,0.00013254,18517,18150
253862,0.000199472,0.000127176,18579,18151
262329,0.000199472,0.000123591,18624,18152
40001,0.000199472,0.000120209,18664,18153
21249,0.000199472,0.000112141,18755,18154
14606,0.000199472,0.000104347,18832,18155
146864,0.000199472,0.000103395,18843,18156
11131,0.000199472,0.000102221,18855,18157
191893,0.000199472,0.000101492,18864,18158
254231,0.000199472,9.8526e-05,18893,18159
286829,0.000199472,9.22438e-05,18972,18160
20851,0.000199472,7.64122e-05,19162,18161
180849,0.000199472,7.09366e-05,19244,18162
33799,0.000199472,6.43492e-05,19320,18163
254723,0.000199472,1.49087e-05,20048,18164
342,0.000194357,0.000476682,15988,18165
73367,0.000194357,0.000393459,16411,18166
5468,0.000194357,0.000366845,16593,18167
19297,0.000194357,0.000338799,16779,18168
5998,0.000194357,0.000329003,16836,18169
375,0.000194357,0.000319611,16909,18170
191288,0.000194357,0.00031302,16960,18171
269292,0.000194357,0.000308294,16988,18172
146391,0.000194357,0.000290754,17108,18173
322169,0.000194357,0.000281492,17173,18174
39985,0.000194357,0.000279963,17184,18175
61775,0.000194357,0.000269079,17251,18176
1947,0.000194357,0.000262234,17306,18177
301099,0.000194357,0.000262162,17308,18178
9155,0.000194357,0.000259087,17333,18179
32754,0.000194357,0.000252592,17376,18180
3405,0.000194357,0.00021722,17718,18181
34092,0.000194357,0.00021502,17729,18182
84783,0.000194357,0.000212953,17750,18183
277395,0.000194357,0.000208439,17797,18184
15066,0.000194357,0.000207781,17806,18185
344050,0.000194357,0.000204436,17833,18186
331699,0.000194357,0.000202119,17861,18187
300521,0.000194357,0.000196073,17917,18188
325336,0.000194357,0.000187486,18007,18189
190047,0.000194357,0.000183964,18039,18190
187000,0.000194357,0.000179752,18082,18191
163706,0.000194357,0.000178655,18093,18192
16018,0.000194357,0.000170382,18167,18193
209322,0.000194357,0.000167051,18198,18194
13260,0.000194357,0.000126787,18582,18195
324883,0.000194357,0.000120857,18655,18196
5621,0.000194357,0.000119521,18672,18197
120268,0.000194357,0.000100966,18872,18198
46781,0.000194357,8.49839e-05,19057,18199
13614,0.000194357,7.11793e-05,19238,18200
282483,0.000194357,6.53684e-05,19304,18201
294519,0.000194357,6.24619e-05,19346,18202
9583,0.000194357,6.04374e-05,19372,18203
84028,0.000194357,5.95014e-05,19385,18204
310865,0.000194357,5.80976e-05,19407,18205
155208,0.000194357,5.78934e-05,19409,18206
2284,0.000189243,0.000464138,16040,18207
276782,0.000189243,0.00037868,16506,18208
207828,0.000189243,0.000366943,16591,18209
200407,0.000189243,0.000360372,16632,18210
15624,0.000189243,0.000354525,16681,18211
116844,0.000189243,0.000319178,16913,18212
130015,0.000189243,0.0003183,16921,18213
30566,0.000189243,0.000269043,17252,18214
13176,0.000189243,0.000247406,17420,18215
12294,0.000189243,0.000246527,17429,18216
198836,0.000189243,0.000245958,17437,18217
191719,0.000189243,0.000233613,17554,18218
187032,0.000189243,0.000232711,17561,18219
40171,0.000189243,0.00023157,17579,18220
282389,0.000189243,0.000231086,17583,18221
141087,0.000189243,0.000230104,17590,18222
260901,0.000189243,0.000218747,17704,18223
208022,0.000189243,0.000204913,17827,18224
189833,0.000189243,0.000203082,17848,18225
63899,0.000189243,0.000202187,17859,18226
13447,0.000189243,0.000197341,17901,18227
3642,0.000189243,0.000196367,17912,18228
154174,0.000189243,0.000195512,17924,18229
7080,0.000189243,0.000195415,17926,18230
8888,0.000189243,0.000192988,17953,18231
168131,0.000189243,0.000190868,17982,18232
1402,0.000189243,0.000186568,18018,18233
97244,0.000189243,0.000185732,18026,18234
42368,0.000189243,0.000179942,18080,18235
42499,0.000189243,0.000176023,18112,18236
1826,0.000189243,0.000169244,18175,18237
2087,0.000189243,0.000164765,18224,18238
5024,0.000189243,0.000162098,18245,18239
4948,0.000189243,0.000158236,18280,18240
34261,0.000189243,0.000157167,18293,18241
9681,0.000189243,0.000155064,18316,18242
8671,0.000189243,0.000155015,18317,18243
209737,0.000189243,0.000150676,18355,18244
145963,0.000189243,0.000149192,18368,18245
217268,0.000189243,0.000149071,18370,18246
111051,0.000189243,0.000144595,18405,18247
267396,0.000189243,0.000144401,18407,18248
232874,0.000189243,0.000141267,18426,18249
2336,0.000189243,0.000140872,18432,18250
291221,0.000189243,0.000139645,18440,18251
25271,0.000189243,0.000131378,18529,18252
253965,0.000189243,0.000124517,18607,18253
15052,0.000189243,0.000120809,18657,18254
161528,0.000189243,0.000119644,18669,18255
151357,0.000189243,0.00011574,18712,18256
66197,0.000189243,0.000113794,18736,18257
301942,0.000189243,0.000101596,18862,18258
309319,0.000189243,6.35037e-05,19332,18259
27661,0.000189243,4.95009e-05,19524,18260
36900,0.000189243,1.41441e-05,20061,18261
18476,0.000184128,0.000430261,16188,18262
96420,0.000184128,0.000376413,16521,18263
334781,0.000184128,0.000342739,16754,18264
6859,0.000184128,0.000319918,16904,18265
158703,0.000184128,0.000304941,17018,18266
16985,0.000184128,0.000291069,17103,18267
136585,0.000184128,0.000284282,17156,18268
327725,0.000184128,0.000281225,17177,18269
197636,0.000184128,0.000279207,17188,18270
117815,0.000184128,0.000275451,17208,18271
86170,0.000184128,0.000264959,17290,18272
6405,0.000184128,0.000250255,17396,18273
282287,0.000184128,0.00025019,17398,18274
153724,0.000184128,0.000246012,17435,18275
345520,0.000184128,0.000245016,17450,18276
104769,0.000184128,0.000244383,17453,18277
14097,0.000184128,0.000242454,17471,18278
224041,0.000184128,0.000237687,17517,18279
247963,0.000184128,0.000224109,17655,18280
30261,0.000184128,0.000222343,17669,18281
6869,0.000184128,0.000219473,17695,18282
6090,0.000184128,0.000215704,17724,18283
238006,0.000184128,0.000213372,17744,18284
10008,0.000184128,0.000212308,17757,18285
6824,0.000184128,0.000211931,17759,18286
19246,0.000184128,0.000208491,17796,18287
1376,0.000184128,0.000201854,17864,18288
32601,0.000184128,0.000201136,17867,18289
4971,0.000184128,0.000197894,17894,18290
328926,0.000184128,0.000187581,18006,18291
242797,0.000184128,0.000182794,18050,18292
7054,0.000184128,0.000174689,18124,18293
257722,0.000184128,0.000168398,18184,18294
187305,0.000184128,0.000167495,18194,18295
329175,0.000184128,0.000165538,18219,18296
5875,0.000184128,0.000158617,18276,18297
2357,0.000184128,0.000154183,18327,18298
255251,0.000184128,0.000154089,18330,18299
245528,0.000184128,0.000146402,18392,18300
10914,0.000184128,0.000145915,18394,18301
1474,0.000184128,0.00014207,18418,18302
48867,0.000184128,0.000136845,18466,18303
295458,0.000184128,0.000134464,18494,18304
283644,0.000184128,0.000128247,18565,18305
19552,0.000184128,0.000127023,18580,18306
254025,0.000184128,0.000123792,18619,18307
13154,0.000184128,0.000122991,18632,18308
347303,0.000184128,0.000118754,18681,18309
166509,0.000184128,0.000118551,18685,18310
321850,0.000184128,0.000116284,18703,18311
8731,0.000184128,0.000109398,18787,18312
316795,0.000184128,0.000104353,18831,18313
4887,0.000184128,0.00010115,18867,18314
221643,0.000184128,9.84667e-05,18895,18315
13460,0.000184128,9.58532e-05,18927,18316
3360,0.000184128,9.05116e-05,18990,18317
19115,0.000184128,8.41936e-05,19067,18318
203410,0.000184128,6.17138e-05,19358,18319
29913,0.000184128,5.93453e-05,19388,18320
166246,0.000184128,5.77722e-05,19411,18321
248722,0.000184128,5.62739e-05,19436,18322
25600,0.000179013,0.000358211,16651,18323
3993,0.000179013,0.000282698,17166,18324
565,0.000179013,0.0002609,17319,18325
344401,0.000179013,0.000255985,17355,18326
19591,0.000179013,0.00025168,17383,18327
239051,0.000179013,0.000249878,17399,18328
199394,0.000179013,0.000247052,17423,18329
315766,0.000179013,0.000236072,17529,18330
15159,0.000179013,0.000235329,17533,18331
316044,0.000179013,0.000234345,17541,18332
2384,0.000179013,0.000232696,17562,18333
12964,0.000179013,0.000229296,17598,18334
41860,0.000179013,0.000224705,17645,18335
12130,0.000179013,0.000219087,17698,18336
1688,0.000179013,0.000208546,17795,18337
136937,0.000179013,0.000208186,17802,18338
188868,0.000179013,0.000207927,17804,18339
218666,0.000179013,0.000200264,17873,18340
63006,0.000179013,0.000193837,17945,18341
22493,0.000179013,0.000190806,17983,18342
2840,0.000179013,0.000183496,18042,18343
225828,0.000179013,0.00017718,18106,18344
154778,0.000179013,0.000174955,18121,18345
148428,0.000179013,0.000172684,18143,18346
8484,0.000179013,0.000172247,18150,18347
259945,0.000179013,0.000165764,18215,18348
3989,0.000179013,0.000163666,18232,18349
247714,0.000179013,0.000158699,18275,18350
4895,0.000179013,0.000158439,18278,18351
299928,0.000179013,0.000154007,18331,18352
164284,0.000179013,0.00015025,18359,18353
156557,0.000179013,0.000149772,18364,18354
3344,0.000179013,0.000137764,18458,18355
4967,0.000179013,0.000134933,18488,18356
5701,0.000179013,0.000127313,18578,18357
160773,0.000179013,0.000119254,18675,18358
115793,0.000179013,0.000118192,18688,18359
34785,0.000179013,0.000116673,18700,18360
25435,0.000179013,0.000110868,18775,18361
331970,0.000179013,0.000102739,18849,18362
271027,0.000179013,9.56956e-05,18932,18363
323903,0.000179013,8.95064e-05,18999,18364
7927,0.000179013,8.55835e-05,19046,18365
248041,0.000179013,6.22678e-05,19349,18366
39086,0.000179013,6.05175e-05,19370,18367
329105,0.000179013,1.33796e-05,20074,18368
137046,0.000173899,0.000393825,16409,18369
10258,0.000173899,0.000390677,16422,18370
339349,0.000173899,0.000365997,16601,18371
265477,0.000173899,0.00036457,16614,18372
15676,0.000173899,0.000316752,16932,18373
195271,0.000173899,0.000289868,17118,18374
318322,0.000173899,0.000284022,17158,18375
37732,0.000173899,0.000277935,17197,18376
4611,0.000173899,0.000265602,17280,18377
182193,0.000173899,0.000252338,17378,18378
157291,0.000173899,0.00025066,17392,18379
73241,0.000173899,0.000249021,17402,18380
203665,0.000173899,0.00023171,17578,18381
173931,0.000173899,0.000228267,17608,18382
8818,0.000173899,0.000220962,17682,18383
15150,0.000173899,0.000218839,17702,18384
39288,0.000173899,0.000211592,17762,18385
497,0.000173899,0.000207243,17808,18386
38716,0.000173899,0.000202244,17858,18387
108737,0.000173899,0.000196254,17914,18388
8394,0.000173899,0.000191358,17975,18389
275188,0.000173899,0.000185849,18024,18390
259112,0.000173899,0.000184036,18036,18391
172875,0.000173899,0.000179526,18085,18392
11950,0.000173899,0.00017712,18107,18393
141734,0.000173899,0.00017473,18123,18394
291610,0.000173899,0.000171955,18152,18395
291384,0.000173899,0.000171659,18154,18396
8693,0.000173899,0.000170659,18164,18397
63661,0.000173899,0.000170368,18168,18398
3760,0.000173899,0.000158159,18281,18399
25081,0.000173899,0.000157374,18291,18400
298412,0.000173899,0.000155643,18311,18401
57192,0.000173899,0.000144593,18406,18402
294707,0.000173899,0.000135805,18476,18403
194496,0.000173899,0.000123794,18618,18404
196564,0.000173899,0.000123669,18620,18405
271550,0.000173899,0.000118429,18687,18406
103907,0.000173899,0.000118112,18689,18407
198950,0.000173899,0.00011134,18766,18408
153372,0.000173899,0.000109919,18785,18409
284094,0.000173899,0.000109816,18786,18410
306142,0.000173899,0.00010868,18794,18411
287195,0.000173899,0.000105504,18822,18412
237572,0.000173899,9.39131e-05,18954,18413
262447,0.000173899,9.25291e-05,18965,18414
201243,0.000173899,9.18575e-05,18978,18415
254494,0.000173899,8.72e-05,19027,18416
311289,0.000173899,8.51441e-05,19054,18417
9802,0.000173899,7.5375e-05,19174,18418
162291,0.000173899,7.30095e-05,19210,18419
348325,0.000173899,7.08164e-05,19246,18420
103460,0.000173899,5.81763e-05,19406,18421
39772,0.000173899,5.52775e-05,19445,18422
34344,0.000173899,1.29973e-05,20079,18423
27961,0.000168784,0.000346406,16731,18424
15112,0.000168784,0.000343965,16747,18425
12230,0.000168784,0.00032848,16838,18426
5783,0.000168784,0.000323651,16872,18427
33572,0.000168784,0.000318872,16915,18428
216481,0.000168784,0.000305314,17013,18429
313536,0.000168784,0.000298504,17054,18430
2410,0.000168784,0.000286818,17138,18431
16471,0.000168784,0.000283889,17160,18432
19781,0.000168784,0.000281343,17175,18433
194688,0.000168784,0.000271234,17232,18434
143085,0.000168784,0.000264056,17296,18435
66256,0.000168784,0.000260591,17323,18436
225083,0.000168784,0.000251206,17388,18437
3434,0.000168784,0.000247362,17421,18438
230781,0.000168784,0.000245542,17442,18439
137800,0.000168784,0.000234978,17536,18440
143671,0.000168784,0.000227578,17614,18441
156680,0.000168784,0.000225347,17637,18442
9086,0.000168784,0.000222561,17663,18443
121787,0.000168784,0.000222377,17668,18444
4867,0.000168784,0.00021534,17728,18445
3636,0.000168784,0.000214682,17736,18446
3885,0.000168784,0.000212611,17752,18447
1686,0.000168784,0.000210334,17775,18448
616,0.000168784,0.000210333,17776,18449
268901,0.000168784,0.000206613,17814,18450
1138,0.000168784,0.00020645,17816,18451
268898,0.000168784,0.000203115,17846,18452
276974,0.000168784,0.000196296,17913,18453
3007,0.000168784,0.000193265,17951,18454
72957,0.000168784,0.000191227,17977,18455
231213,0.000168784,0.000185638,18027,18456
116231,0.000168784,0.000164812,18223,18457
13284,0.000168784,0.000157911,18284,18458
269205,0.000168784,0.000151322,18351,18459
8598,0.000168784,0.000150743,18354,18460
159084,0.000168784,0.000149066,18371,18461
17420,0.000168784,0.000144934,18402,18462
99308,0.000168784,0.00014011,18438,18463
130674,0.000168784,0.000135655,18478,18464
328289,0.000168784,0.000133362,18508,18465
251688,0.000168784,0.000129164,18551,18466
222137,0.000168784,0.000128412,18563,18467
13359,0.000168784,0.000116686,18699,18468
6360,0.000168784,0.000114447,18723,18469
1063,0.000168784,0.000114412,18724,18470
26205,0.000168784,0.000113813,18735,18471
203069,0.000168784,0.000107534,18800,18472
301935,0.000168784,0.000106586,18811,18473
6832,0.000168784,0.000104097,18834,18474
264654,0.000168784,9.11366e-05,18986,18475
21825,0.000168784,8.96132e-05,18996,18476
330554,0.000168784,8.77957e-05,19020,18477
307269,0.000168784,8.75805e-05,19026,18478
176637,0.000168784,8.70943e-05,19031,18479
113428,0.000168784,5.74091e-05,19415,18480
201047,0.000168784,5.41117e-05,19460,18481
324,0.000168784,4.7525e-05,19549,18482
283363,0.000168784,3.73401e-05,19684,18483
38334,0.000163669,0.00028788,17132,18484
93577,0.000163669,0.000278459,17193,18485
64161,0.000163669,0.000262651,17304,18486
242523,0.000163669,0.000254695,17365,18487
819,0.000163669,0.000246114,17431,18488
83803,0.000163669,0.000245114,17448,18489
126340,0.000163669,0.000239916,17494,18490
231457,0.000163669,0.000233315,17556,18491
240349,0.000163669,0.000232542,17564,18492
12069,0.000163669,0.000228766,17603,18493
193031,0.000163669,0.000209835,17783,18494
11408,0.000163669,0.00020601,17820,18495
251987,0.000163669,0.000203092,17847,18496
57865,0.000163669,0.000202453,17854,18497
235821,0.000163669,0.000199145,17884,18498
174057,0.000163669,0.000192672,17961,18499
82691,0.000163669,0.000191456,17974,18500
148138,0.000163669,0.000191081,17980,18501
1653,0.000163669,0.000190341,17989,18502
250643,0.000163669,0.000188088,18001,18503
154753,0.000163669,0.000187812,18004,18504
286658,0.000163669,0.000186427,18020,18505
292901,0.000163669,0.000178667,18092,18506
131856,0.000163669,0.000173824,18136,18507
8321,0.000163669,0.000168875,18177,18508
167669,0.000163669,0.000166287,18206,18509
183683,0.000163669,0.000161498,18250,18510
137931,0.000163669,0.000159771,18266,18511
238305,0.000163669,0.000157883,18285,18512
276839,0.000163669,0.000157681,18289,18513
260238,0.000163669,0.000152714,18340,18514
257836,0.000163669,0.000149931,18362,18515
130600,0.000163669,0.000146771,18387,18516
143712,0.000163669,0.0001467,18390,18517
14545,0.000163669,0.000141145,18428,18518
80908,0.000163669,0.000139415,18442,18519
57276,0.000163669,0.000138086,18453,18520
